   157    1995.01   1677    210  -1552      0
   158    2005.03   1677    210  -1485      0
   159    1995.02   1677    210  -1418      0
   160    2004.10   1677    210  -1340      0
   161    1995.02   1677    210  -1273      0
   162    2004.11   1677    210  -1206      0
   163    1994.09   1677    210  -1128      0
   164    2005.03   1677    210  -1061      0
   165    1995.02   1677    210   -993      0
   166    2004.07   1677    210   -915      0
   167    1994.07   1677    210   -848      0
   168    2004.08   1677    210   -781      0
   169    1996.06   1677    210   -703      0
   170    2004.07   1677    210   -636      0
   171    1994.09   1677    210   -569      0
   172    2005.06   1677    210   -491      0
   173    1994.02   1677    210   -424      0
   174    2005.07   1677    210   -357      0
   175    1995.11   1677    210   -279      0
   176    2004.04   1677    210   -212      0
   177    1995.02   1677    210   -145      0
   178    2004.09   1677    210    -67      0
   179    1994.08   1677    210      0      0
   180    2004.09   1677    210     67      0
   181    1993.06   1677    210    145      0
   182    2004.11   1677    210    212      0
   183       0.00   1677    210    279      0
   184    2005.01   1677    210    357      0
   185    1993.03   1677    210    424      0
   186    2005.03   1677    210    491      0
   187    2004.05   1677    210    569      0
   188    2004.04   1677    210    636      0
   189       0.00   1677    210    703      1
   190    2004.02   1677    210    781      0
   191       0.00   1677    210    848      1
   192    2004.03   1677    210    915      0
   193    1994.01   1677    210    993      0
   194    2004.01   1677    210   1061      0
   195    1993.01   1677    210   1128      0
   196    2004.03   1677    210   1206      0
   197    1994.08   1677    210   1273      0
   198    2004.03   1677    210   1340      0
   199    1993.12   1677    210   1418      0
   200    2003.08   1677    210   1485      0
   201    1994.01   1677    210   1552      0
   202    2003.06   1677    210   1630      0
   203    1995.01   1677    210   1697      0
   204    2003.06   1677    210   1764      0
   205    2005.05   1666    284  -1764      0
   206    2005.05   1666    284  -1697      0
   207    1995.02   1666    284  -1630      0
   208    2005.03   1666    284  -1552      0
   209    1995.03   1666    284  -1485      0
   210    2005.03   1666    284  -1418      0
   211       0.00   1666    284  -1340      1
   212    2004.10   1666    284  -1273      0
   213    2004.10   1666    284  -1206      0
   214    2004.10   1666    284  -1128      0
   215       0.00   1666    284  -1061      1
   216    2004.10   1666    284   -993      0
   217    1994.07   1666    284   -915      0
   218    2004.08   1666    284   -848      0
   219    1995.01   1666    284   -781      0
   220    2005.07   1666    284   -703      0
   221    1995.01   1666    284   -636      0
   222    2005.08   1666    284   -569      0
   223    1994.09   1666    284   -491      0
   224    2005.06   1666    284   -424      0
   225    1994.06   1666    284   -357      0
   226    2004.07   1666    284   -279      0
   227    1994.03   1666    284   -212      0
   228    2004.06   1666    284   -145      0
   229    1994.07   1666    284    -67      0
   230    2004.10   1666    284      0      0
   231    1994.06   1666    284     67      0
   232    2004.11   1666    284    145      0
   233    1993.11   1666    284    212      0
   234    2004.10   1666    284    279      0
   235    1995.06   1666    284    357      0
   236    2005.01   1666    284    424      0
   237       0.00   1666    284    491      1
   238    2004.05   1666    284    569      0
   239       0.00   1666    284    636      1
   240    2004.05   1666    284    703      0
   241       0.00   1666    284    781      1
   242    2004.03   1666    284    848      0
   243    1994.08   1666    284    915      1
   244    2004.01   1666    284    993      0
   245       0.00   1666    284   1061      0
   246    2004.02   1666    284   1128      0
   247    1994.06   1666    284   1206      0
   248    2004.02   1666    284   1273      0
   249    1993.07   1666    284   1340      0
   250    2003.06   1666    284   1418      0
   251    1993.06   1666    284   1485      0
   252    2003.06   1666    284   1552      0
   253    1994.02   1666    284   1630      0
   254    2003.05   1666    284   1697      0
   255    1993.04   1666    284   1764      0
   256    2005.04   1653    351  -1764      0
   257    1996.07   1653    351  -1697      0
   258    2005.05   1653    351  -1630      0
   259    1995.01   1653    351  -1552      0
   260    2005.02   1653    351  -1485      0
   261    1994.05   1653    351  -1418      0
   262    2004.09   1653    351  -1340      0
   263    1995.11   1653    351  -1273      0
   264    2004.10   1653    351  -1206      0
   265    1995.11   1653    351  -1128      0
   266    2004.11   1653    351  -1061      0
   267    1995.02   1653    351   -993      0
   268    2004.08   1653    351   -915      0
   269    1996.01   1653    351   -848      0
   270    2004.07   1653    351   -781      0
   271    1994.09   1653    351   -703      0
   272    2005.07   1653    351   -636      0
   273    1995.12   1653    351   -569      0
   274    2005.08   1653    351   -491      0
   275    1994.09   1653    351   -424      0
   276    2005.07   1653    351   -357      0
   277    1995.02   1653    351   -279      0
   278    2004.07   1653    351   -212      0
   279    1995.02   1653    351   -145      0
   280    2004.07   1653    351    -67      0
   281       0.00   1653    351      0      1
   282    2004.08   1653    351     67      0
   283    1993.04   1653    351    145      0
   284    2004.11   1653    351    212      0
   285    1996.04   1653    351    279      0
   286    2005.03   1653    351    357      0
   287       0.00   1653    351    424      1
   288    2005.03   1653    351    491      0
   289    1992.08   1653    351    569      0
   290    2004.04   1653    351    636      0
   291       0.00   1653    351    703      1
   292    2004.02   1653    351    781      0
   293    1993.07   1653    351    848      0
   294    2004.02   1653    351    915      0
   295    1993.01   1653    351    993      0
   296    2004.04   1653    351   1061      0
   297    1995.03   1653    351   1128      0
   298    2004.02   1653    351   1206      0
   299    1993.04   1653    351   1273      0
   300    2004.05   1653    351   1340      0
   301    1994.01   1653    351   1418      0
   302    2003.06   1653    351   1485      0
   303    1994.02   1653    351   1552      0
   304    2003.05   1653    351   1630      0
   305    1994.02   1653    351   1697      0
   306    2003.06   1653    351   1764      0
   307    1996.09   1637    420  -1764      0
   308    2005.05   1637    420  -1697      0
   309    2005.04   1637    420  -1630      0
   310    2005.03   1637    420  -1552      0
   311    1995.11   1637    420  -1485      0
   312    2005.03   1637    420  -1418      0
   313    1995.12   1637    420  -1340      0
   314    2004.10   1637    420  -1273      0
   315    2004.10   1637    420  -1206      0
   316    2004.10   1637    420  -1128      0
   317    1995.11   1637    420  -1061      0
   318    2004.09   1637    420   -993      0
   319    1995.02   1637    420   -915      0
   320    2004.07   1637    420   -848      0
   321    2004.07   1637    420   -781      0
   322    2005.08   1637    420   -703      0
   323    1994.07   1637    420   -636      0
   324    2005.07   1637    420   -569      0
   325    1994.09   1637    420   -491      0
   326    2005.08   1637    420   -424      0
   327    2005.08   1637    420   -357      0
   328    2004.06   1637    420   -279      0
   329    1995.02   1637    420   -212      0
   330    2004.05   1637    420   -145      0
   331    1993.05   1637    420    -67      0
   332    2004.09   1637    420      0      0
   333    2004.08   1637    420     67      0
   334    2004.11   1637    420    145      0
   335    1994.01   1637    420    212      0
   336    2004.11   1637    420    279      0
   337    1992.07   1637    420    357      0
   338    2004.11   1637    420    424      0
   339    2004.11   1637    420    491      0
   340    2004.04   1637    420    569      0
   341       0.00   1637    420    636      1
   342    2005.03   1637    420    703      0
   343       0.00   1637    420    781      1
   344    2004.02   1637    420    848      0
   345    2004.03   1637    420    915      0
   346    2004.01   1637    420    993      0
   347    1995.06   1637    420   1061      0
   348    2004.01   1637    420   1128      0
   349    1993.02   1637    420   1206      0
   350    2004.05   1637    420   1273      0
   351    2004.04   1637    420   1340      0
   352    2003.06   1637    420   1418      0
   353    1994.10   1637    420   1485      0
   354    2003.06   1637    420   1552      0
   355    1994.11   1637    420   1630      0
   356    2004.02   1637    420   1697      0
   357    2003.06   1637    420   1764      0
   358    2005.05   1618    487  -1764      0
   359    1996.07   1618    487  -1697      0
   360    2005.04   1618    487  -1630      0
   361       0.00   1618    487  -1552      0
   362    2005.03   1618    487  -1485      0
   363    1995.01   1618    487  -1418      0
   364    2004.12   1618    487  -1340      0
   365    1994.04   1618    487  -1273      0
   366    2004.12   1618    487  -1206      0
   367    1995.11   1618    487  -1128      0
   368    2004.10   1618    487  -1061      0
   369    1994.03   1618    487   -993      0
   370    2004.10   1618    487   -915      0
   371    1995.01   1618    487   -848      0
   372    2004.07   1618    487   -781      0
   373    1994.07   1618    487   -703      0
   374    2005.07   1618    487   -636      0
   375    1996.01   1618    487   -569      0
   376    2005.08   1618    487   -491      0
   377    1995.01   1618    487   -424      0
   378    2005.08   1618    487   -357      0
   379    1995.02   1618    487   -279      0
   380    2004.12   1618    487   -212      0
   381    1994.06   1618    487   -145      0
   382    2004.08   1618    487    -67      0
   383       0.00   1618    487      0      1
   384    2004.08   1618    487     67      0
   385    1993.05   1618    487    145      0
   386    2004.10   1618    487    212      0
   387    1993.05   1618    487    279      0
   388    2005.02   1618    487    357      0
   389    1996.04   1618    487    424      0
   390    2005.03   1618    487    491      0
   391       0.00   1618    487    569      1
   392    2004.04   1618    487    636      0
   393       0.00   1618    487    703      1
   394    2004.02   1618    487    781      0
   395    1995.03   1618    487    848      0
   396    2004.02   1618    487    915      0
   397    1995.06   1618    487    993      0
   398    2004.01   1618    487   1061      0
   399    1994.11   1618    487   1128      0
   400    2004.02   1618    487   1206      0
   401    1993.08   1618    487   1273      0
   402    2004.05   1618    487   1340      0
   403    1994.10   1618    487   1418      0
   404    2003.06   1618    487   1485      0
   405    1993.09   1618    487   1552      0
   406    2003.06   1618    487   1630      0
   407    1993.04   1618    487   1697      0
   408    2003.06   1618    487   1764      0
   409    1996.07   1595    558  -1764      0
   410    2005.05   1595    558  -1697      0
   411    1996.09   1595    558  -1630      0
   412    2005.03   1595    558  -1552      0
   413       0.00   1595    558  -1485      1
   414    2005.03   1595    558  -1418      0
   415    1994.07   1595    558  -1340      0
   416    2004.12   1595    558  -1273      0
   417    1994.03   1595    558  -1206      0
   418    2004.11   1595    558  -1128      0
   419    1995.01   1595    558  -1061      0
   420    2004.11   1595    558   -993      0
   421    1995.01   1595    558   -915      0
   422    2004.08   1595    558   -848      0
   423    1994.06   1595    558   -781      0
   424    2004.06   1595    558   -703      0
   425    1994.02   1595    558   -636      0
   426    2004.06   1595    558   -569      0
   427    1995.03   1595    558   -491      0
   428    2005.07   1595    558   -424      0
   429    1994.05   1595    558   -357      0
   430    2004.06   1595    558   -279      0
   431    1995.12   1595    558   -212      0
   432    2004.06   1595    558   -145      0
   433       0.00   1595    558    -67      0
   434    2004.08   1595    558      0      0
   435    2004.09   1595    558     67      0
   436    2004.10   1595    558    145      0
   437    1994.04   1595    558    212      0
   438    2004.11   1595    558    279      0
   439       0.00   1595    558    357      1
   440    2005.01   1595    558    424      0
   441    1994.01   1595    558    491      0
   442    2004.09   1595    558    569      0
   443    1993.09   1595    558    636      0
   444    2004.05   1595    558    703      0
   445       0.00   1595    558    781      1
   446    2004.04   1595    558    848      0
   447    1994.09   1595    558    915      0
   448    2004.02   1595    558    993      0
   449       0.00   1595    558   1061      0
   450    2004.01   1595    558   1128      0
   451    1995.04   1595    558   1206      0
   452    2004.05   1595    558   1273      0
   453    1995.03   1595    558   1340      0
   454    2003.07   1595    558   1418      0
   455    1993.05   1595    558   1485      0
   456    2003.06   1595    558   1552      0
   457    1994.11   1595    558   1630      0
   458    2003.05   1595    558   1697      0
   459    1996.06   1595    558   1764      0
   460    2005.05   1571    622  -1764      0
   461    1996.09   1571    622  -1697      0
   462    2005.05   1571    622  -1630      0
   463    1994.03   1571    622  -1552      0
   464    2005.03   1571    622  -1485      0
   465    1995.02   1571    622  -1418      0
   466    2004.09   1571    622  -1340      0
   467    1994.02   1571    622  -1273      0
   468    2004.11   1571    622  -1206      0
   469    1994.07   1571    622  -1128      0
   470    2004.11   1571    622  -1061      0
   471    1995.11   1571    622   -993      0
   472    2004.07   1571    622   -915      0
   473    1995.11   1571    622   -848      0
   474    2004.07   1571    622   -781      0
   475    1996.01   1571    622   -703      0
   476    2005.08   1571    622   -636      0
   477    1995.12   1571    622   -569      0
   478    2005.07   1571    622   -491      0
   479    1993.11   1571    622   -424      0
   480    2005.07   1571    622   -357      0
   481    1995.11   1571    622   -279      0
   482    2004.07   1571    622   -212      0
   483    1995.01   1571    622   -145      0
   484    2004.09   1571    622    -67      0
   485    1993.08   1571    622      0      0
   486    2004.09   1571    622     67      0
   487       0.00   1571    622    145      1
   488    2004.11   1571    622    212      0
   489    1992.12   1571    622    279      0
   490    2005.03   1571    622    357      0
   491       0.00   1571    622    424      1
   492    2005.01   1571    622    491      0
   493    1996.06   1571    622    569      0
   494    2004.04   1571    622    636      0
   495       0.00   1571    622    703      1
   496    2004.02   1571    622    781      0
   497    1995.08   1571    622    848      0
   498    2004.02   1571    622    915      0
   499    1995.07   1571    622    993      0
   500    2004.01   1571    622   1061      0
   501    1995.03   1571    622   1128      0
   502    2004.04   1571    622   1206      0
   503    1995.04   1571    622   1273      0
   504    2003.05   1571    622   1340      0
   505    1994.10   1571    622   1418      0
   506    2003.06   1571    622   1485      0
   507    1993.08   1571    622   1552      0
   508    2003.06   1571    622   1630      0
   509       0.00   1571    622   1697      0
   510    2003.08   1571    622   1764      0
   511    1996.09   1544    687  -1764      0
   512    2005.05   1544    687  -1697      0
   513    1996.06   1544    687  -1630      0
   514    2005.02   1544    687  -1552      0
   515    1995.02   1544    687  -1485      0
   516    2005.01   1544    687  -1418      0
   517    1994.01   1544    687  -1340      0
   518    2004.09   1544    687  -1273      0
   519    1994.09   1544    687  -1206      0
   520    2004.10   1544    687  -1128      0
   521    1995.11   1544    687  -1061      0
   522    2004.11   1544    687   -993      0
   523    1995.12   1544    687   -915      0
   524    2004.07   1544    687   -848      0
   525    1994.06   1544    687   -781      0
   526    2005.08   1544    687   -703      0
   527       0.00   1544    687   -636      0
   528    2004.06   1544    687   -569      0
   529    1995.02   1544    687   -491      0
   530    2005.08   1544    687   -424      0
   531    1996.01   1544    687   -357      0
   532    2004.06   1544    687   -279      0
   533    1994.10   1544    687   -212      0
   534    2004.06   1544    687   -145      0
   535       0.00   1544    687    -67      1
   536    2004.08   1544    687      0      0
   537    1994.10   1544    687     67      0
   538    2004.11   1544    687    145      0
   539    1993.09   1544    687    212      0
   540    2004.10   1544    687    279      0
   541    1993.04   1544    687    357      0
   542    2005.03   1544    687    424      0
   543       0.00   1544    687    491      1
   544    2004.04   1544    687    569      0
   545       0.00   1544    687    636      1
   546    2004.09   1544    687    703      0
   547    1995.05   1544    687    781      0
   548    2004.03   1544    687    848      0
   549       0.00   1544    687    915      1
   550    2003.12   1544    687    993      0
   551    1993.09   1544    687   1061      0
   552    2004.01   1544    687   1128      0
   553    1995.06   1544    687   1206      0
   554    2004.02   1544    687   1273      0
   555    1994.06   1544    687   1340      0
   556    2003.05   1544    687   1418      0
   557    1995.06   1544    687   1485      0
   558    2003.06   1544    687   1552      0
   559    1994.06   1544    687   1630      0
   560    2003.06   1544    687   1697      0
   561       0.00   1544    687   1764      0
   562    2005.05   1515    750  -1764      0
   563    1996.04   1515    750  -1697      0
   564    2005.05   1515    750  -1630      0
   565    1995.03   1515    750  -1552      0
   566    2005.03   1515    750  -1485      0
   567    1995.12   1515    750  -1418      0
   568    2004.10   1515    750  -1340      0
   569    1994.04   1515    750  -1273      0
   570    2004.11   1515    750  -1206      0
   571       0.00   1515    750  -1128      0
   572    2004.10   1515    750  -1061      0
   573    1995.11   1515    750   -993      0
   574    2004.08   1515    750   -915      0
   575    1996.01   1515    750   -848      0
   576    2004.07   1515    750   -781      0
   577    1995.01   1515    750   -703      0
   578    2004.06   1515    750   -636      0
   579    1995.12   1515    750   -569      0
   580    2005.05   1515    750   -491      0
   581    1994.05   1515    750   -424      0
   582    2005.07   1515    750   -357      0
   583    1995.12   1515    750   -279      0
   584    2004.06   1515    750   -212      0
   585    1995.03   1515    750   -145      0
   586    2004.08   1515    750    -67      0
   587    1995.05   1515    750      0      0
   588    2004.07   1515    750     67      0
   589    1994.08   1515    750    145      0
   590    2004.11   1515    750    212      0
   591       0.00   1515    750    279      0
   592    2005.01   1515    750    357      0
   593       0.00   1515    750    424      1
   594    2005.02   1515    750    491      0
   595    1994.09   1515    750    569      0
   596    2004.04   1515    750    636      0
   597    1992.12   1515    750    703      0
   598    2004.03   1515    750    781      0
   599    1993.05   1515    750    848      0
   600    2004.02   1515    750    915      0
   601    1994.12   1515    750    993      0
   602    2004.01   1515    750   1061      0
   603    1993.07   1515    750   1128      0
   604    2004.04   1515    750   1206      0
   605    1994.10   1515    750   1273      0
   606    2004.03   1515    750   1340      0
   607       0.00   1515    750   1418      0
   608    2003.07   1515    750   1485      0
   609    1995.03   1515    750   1552      0
   610    2003.09   1515    750   1630      0
   611    1993.12   1515    750   1697      0
   612    2003.09   1515    750   1764      0
   613    2005.05   1480    816  -1764      0
   614    2005.05   1480    816  -1697      0
   615    1996.11   1480    816  -1630      0
   616    2005.03   1480    816  -1552      0
   617    2005.03   1480    816  -1485      0
   618    2005.02   1480    816  -1418      0
   619    1995.02   1480    816  -1340      0
   620    2004.11   1480    816  -1273      0
   621    1994.08   1480    816  -1206      0
   622    2004.10   1480    816  -1128      0
   623    2004.11   1480    816  -1061      0
   624    2004.10   1480    816   -993      0
   625    1994.12   1480    816   -915      0
   626    2004.07   1480    816   -848      0
   627    1994.11   1480    816   -781      0
   628    2004.06   1480    816   -703      0
   629    2004.06   1480    816   -636      0
   630    2004.06   1480    816   -569      0
   631       0.00   1480    816   -491      0
   632    2005.07   1480    816   -424      0
   633    2005.08   1480    816   -357      0
   634    2004.12   1480    816   -279      0
   635    2004.06   1480    816   -212      0
   636    2004.07   1480    816   -145      0
   637    1992.10   1480    816    -67      0
   638    2004.09   1480    816      0      0
   639    1993.03   1480    816     67      0
   640    2004.11   1480    816    145      0
   641    2004.11   1480    816    212      0
   642    2004.11   1480    816    279      0
   643    2004.10   1480    816    357      0
   644    2005.01   1480    816    424      0
   645    1993.08   1480    816    491      0
   646    2004.04   1480    816    569      0
   647    2004.05   1480    816    636      0
   648    2004.05   1480    816    703      0
   649    1994.06   1480    816    781      0
   650    2004.02   1480    816    848      0
   651    1993.04   1480    816    915      0
   652    2004.01   1480    816    993      0
   653    2003.11   1480    816   1061      0
   654    2004.01   1480    816   1128      0
   655       0.00   1480    816   1206      0
   656    2004.04   1480    816   1273      0
   657       0.00   1480    816   1340      0
   658    2003.06   1480    816   1418      0
   659    2003.06   1480    816   1485      0
   660    2003.06   1480    816   1552      0
   661    1995.05   1480    816   1630      0
   662    2003.05   1480    816   1697      0
   663    1994.09   1480    816   1764      0
   664    2005.05   1446    875  -1764      0
   665    1996.08   1446    875  -1697      0
   666    2005.05   1446    875  -1630      0
   667    1995.01   1446    875  -1552      0
   668    2005.03   1446    875  -1485      0
   669    1995.02   1446    875  -1418      0
   670    2004.10   1446    875  -1340      0
   671    1995.02   1446    875  -1273      0
   672    2004.10   1446    875  -1206      0
   673    1994.04   1446    875  -1128      0
   674    2004.11   1446    875  -1061      0
   675    1995.11   1446    875   -993      0
   676    2004.08   1446    875   -915      0
   677    1995.02   1446    875   -848      0
   678    2004.07   1446    875   -781      0
   679    1996.01   1446    875   -703      0
   680    2005.07   1446    875   -636      0
   681    1994.07   1446    875   -569      0
   682    2005.06   1446    875   -491      0
   683    1994.02   1446    875   -424      0
   684    2005.07   1446    875   -357      0
   685    1995.12   1446    875   -279      0
   686    2004.06   1446    875   -212      0
   687    1994.06   1446    875   -145      0
   688    2004.08   1446    875    -67      0
   689       0.00   1446    875      0      1
   690    2004.09   1446    875     67      0
   691    1995.06   1446    875    145      0
   692    2004.10   1446    875    212      0
   693    1995.05   1446    875    279      0
   694    2004.10   1446    875    357      0
   695       0.00   1446    875    424      1
   696    2005.01   1446    875    491      0
   697    1993.05   1446    875    569      0
   698    2004.05   1446    875    636      0
   699    1994.09   1446    875    703      0
   700    2004.03   1446    875    781      0
   701       0.00   1446    875    848      1
   702    2004.04   1446    875    915      0
   703    1995.06   1446    875    993      0
   704    2003.12   1446    875   1061      0
   705    1994.05   1446    875   1128      0
   706    2004.05   1446    875   1206      0
   707    1994.07   1446    875   1273      0
   708    2004.03   1446    875   1340      0
   709    1993.08   1446    875   1418      0
   710    2003.07   1446    875   1485      0
   711    1994.10   1446    875   1552      0
   712    2003.09   1446    875   1630      0
   713    1995.06   1446    875   1697      0
   714    2003.05   1446    875   1764      0
   715    1996.10   1408    935  -1764      0
   716    2005.05   1408    935  -1697      0
   717    1996.09   1408    935  -1630      0
   718    2005.02   1408    935  -1552      0
   719    1994.07   1408    935  -1485      0
   720    2005.02   1408    935  -1418      0
   721    1994.07   1408    935  -1340      0
   722    2005.01   1408    935  -1273      0
   723    1995.01   1408    935  -1206      0
   724    2004.11   1408    935  -1128      0
   725    1994.09   1408    935  -1061      0
   726    2004.11   1408    935   -993      0
   727    1994.06   1408    935   -915      0
   728    2004.07   1408    935   -848      0
   729    1994.06   1408    935   -781      0
   730    2004.06   1408    935   -703      0
   731    1995.12   1408    935   -636      0
   732    2004.03   1408    935   -569      0
   733       0.00   1408    935   -491      0
   734    2005.08   1408    935   -424      0
   735    1994.10   1408    935   -357      0
   736    2004.06   1408    935   -279      0
   737    1994.09   1408    935   -212      0
   738    2004.06   1408    935   -145      0
   739    1995.02   1408    935    -67      0
   740    2004.09   1408    935      0      0
   741    2005.02   1408    935     67      0
   742    2004.09   1408    935    145      0
   743    1993.09   1408    935    212      0
   744    2004.11   1408    935    279      0
   745    1993.03   1408    935    357      0
   746    2005.02   1408    935    424      0
   747    1993.02   1408    935    491      0
   748    2004.11   1408    935    569      0
   749       0.00   1408    935    636      1
